,lat,lng,temp,pressure_hpa,humidity_%,clouds,wind_speed,wind_deg,animal_class
70,45.1511,10.7748,6.129999999999996,1009,93,100,0.45,268,5
71,45.1511,10.7748,6.129999999999996,1009,93,100,0.45,268,7
72,45.1511,10.7748,6.129999999999996,1009,93,100,0.45,268,3
73,45.1511,10.7748,6.129999999999996,1009,93,100,0.45,268,7
74,45.1511,10.7748,6.129999999999996,1009,93,100,0.45,268,3
75,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,5
76,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,5
77,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,3
78,45.1511,10.7748,7.220000000000027,1008,92,100,1.34,39,7
79,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,3
80,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,7
81,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,2
82,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,6
83,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,2
84,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,7
85,45.1511,10.7748,6.129999999999996,1008,93,100,0.67,266,3
86,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,2
87,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,6
88,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,7
89,45.1511,10.7748,7.220000000000027,1008,92,100,1.34,39,2
90,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,1
91,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,7
92,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,6
93,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,4
94,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,1
95,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,5
96,45.1511,10.7748,6.110000000000013,1008,93,100,0.89,311,2
97,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,1
98,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,2
99,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,2
100,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,6
101,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,6
102,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,6
103,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,1
104,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,5
105,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,3
106,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,2
107,45.1511,10.7748,6.110000000000013,1009,93,100,0.45,317,6
108,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,5
109,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,1
110,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,5
111,45.1511,10.7748,7.010000000000048,1009,93,100,1.79,173,7
112,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,2
113,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,1
114,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,6
115,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,2
116,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,1
117,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,3
118,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,1
119,45.1511,10.7748,6.1200000000000045,1009,94,100,0.89,239,5
120,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,1
121,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,4
122,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,2
123,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,4
124,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,6
125,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,2
126,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,2
127,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,2
128,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,5
129,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,1
130,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,238,6
131,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,5
132,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,5
133,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,2
134,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,6
135,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,1
136,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,3
137,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,4
138,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,3
139,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,4
140,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,2
141,45.1511,10.7748,6.1200000000000045,1009,94,100,1.34,246,4
142,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,6
143,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,2
144,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,7
145,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,1
146,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,4
147,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,6
148,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,3
149,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,1
150,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,4
151,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,6
152,45.1511,10.7748,6.1200000000000045,1009,94,100,0.45,257,6
153,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,1
154,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,5
155,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,5
156,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,2
157,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,5
158,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,6
159,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,2
160,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,3
161,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,3
162,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,2
163,45.1511,10.7748,6.110000000000013,1009,94,100,1.34,234,5
164,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,1
165,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,6
166,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,7
167,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,5
168,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,5
169,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,7
170,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,7
171,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,4
172,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,6
173,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,3
174,45.1511,10.7748,6.100000000000023,1009,94,100,1.79,238,3
175,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,6
176,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,3
177,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,3
178,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,4
179,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,5
180,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,7
181,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,6
182,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,2
183,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,4
184,45.1511,10.7748,6.100000000000023,1009,94,100,0.89,262,1
185,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,1
186,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,5
187,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,6
188,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,1
189,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,1
190,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,7
191,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,7
192,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,7
193,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,6
194,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,7
195,45.1511,10.7748,6.2700000000000395,1009,94,100,1.34,263,2
196,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,3
197,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,2
198,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,2
199,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,7
200,45.1511,10.7748,7.340000000000032,1008,92,100,1.34,35,6
201,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,2
202,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,1
203,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,2
204,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,6
205,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,2
206,45.1511,10.7748,6.2900000000000205,1009,94,100,1.34,253,4
207,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,3
208,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,5
209,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,6
210,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,5
211,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,6
212,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,2
213,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,3
214,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,7
215,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,2
216,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,2
217,45.1511,10.7748,6.300000000000012,1009,94,100,1.34,286,5
218,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,7
219,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,4
220,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,4
221,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,1
222,45.1511,10.7748,7.010000000000048,1009,93,100,1.79,173,2
223,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,3
224,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,5
225,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,1
226,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,7
227,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,1
228,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,1
229,45.1511,10.7748,6.300000000000012,1009,93,100,0.45,268,1
230,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,5
231,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,1
232,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,7
233,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,6
234,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,2
235,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,4
236,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,6
237,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,4
238,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,3
239,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,5
240,45.1511,10.7748,6.300000000000012,1009,94,100,0.89,256,7
241,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,3
242,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,1
243,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,6
244,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,4
245,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,7
246,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,7
247,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,2
248,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,6
249,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,6
250,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,6
251,45.1511,10.7748,6.580000000000041,1009,94,100,0.89,259,4
252,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,4
253,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,5
254,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,6
255,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,5
256,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,1
257,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,4
258,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,1
259,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,4
260,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,1
261,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,2
262,45.1511,10.7748,6.560000000000002,1009,94,100,1.34,240,3
263,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,3
264,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,5
265,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,5
266,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,4
267,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,1
268,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,6
269,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,7
270,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,4
271,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,3
272,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,5
273,45.1511,10.7748,6.680000000000009,1009,94,100,0.89,242,4
274,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,3
275,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,5
276,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,2
277,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,3
278,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,1
279,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,3
280,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,3
281,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,7
282,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,7
283,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,5
284,45.1511,10.7748,6.7700000000000395,1009,94,100,0.89,245,4
285,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,4
286,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,7
287,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,4
288,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,2
289,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,1
290,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,2
291,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,2
292,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,1
293,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,4
294,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,2
295,45.1511,10.7748,6.800000000000012,1010,94,100,1.79,249,5
296,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,4
297,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,7
298,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,6
299,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,1
300,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,6
301,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,2
302,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,4
303,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,2
304,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,1
305,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,3
306,45.1511,10.7748,6.920000000000017,1010,93,99,1.34,236,6
307,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,7
308,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,3
309,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,7
310,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,3
311,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,54,3
312,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,1
313,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,1
314,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,5
315,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,7
316,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,6
317,45.1511,10.7748,6.930000000000009,1009,93,99,1.79,240,2
318,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,7
319,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,4
320,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,4
321,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,7
322,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,134,1
323,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,2
324,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,6
325,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,7
326,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,7
327,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,1
328,45.1511,10.7748,6.920000000000017,1009,93,99,1.79,209,6
329,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,1
330,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,3
331,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,7
332,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,3
333,45.1511,10.7748,7.010000000000048,1009,93,100,1.79,173,2
334,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,134,4
335,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,5
336,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,2
337,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,4
338,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,4
339,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,6
340,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,246,1
341,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,3
342,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,1
343,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,6
344,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,6
345,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,134,2
346,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,4
347,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,2
348,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,3
349,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,2
350,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,3
351,45.1511,10.7748,7.050000000000012,1009,93,99,1.34,235,3
352,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,2
353,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,2
354,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,1
355,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,4
356,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,134,2
357,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,4
358,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,3
359,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,2
360,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,3
361,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,4
362,45.1511,10.7748,7.0400000000000205,1009,93,99,1.34,232,7
363,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,5
364,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,2
365,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,1
366,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,5
367,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,134,1
368,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,3
369,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,1
370,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,1
371,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,3
372,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,2
373,45.1511,10.7748,7.2000000000000455,1009,93,100,1.34,254,4
374,45.1511,10.7748,7.25,1009,93,100,1.34,245,7
375,45.1511,10.7748,7.25,1009,93,100,1.34,245,4
376,45.1511,10.7748,7.25,1009,93,100,1.34,245,6
377,45.1511,10.7748,7.25,1009,93,100,1.34,245,1
378,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,134,5
379,45.1511,10.7748,7.25,1009,93,100,1.34,245,7
380,45.1511,10.7748,7.25,1009,93,100,1.34,245,6
381,45.1511,10.7748,7.25,1009,93,100,1.34,245,4
382,45.1511,10.7748,7.25,1009,93,100,1.34,245,3
383,45.1511,10.7748,7.25,1009,93,100,1.34,245,5
384,45.1511,10.7748,7.25,1009,93,100,1.34,245,2
385,45.1511,10.7748,7.25,1009,93,100,2.24,239,6
386,45.1511,10.7748,7.25,1009,93,100,2.24,239,4
387,45.1511,10.7748,7.25,1009,93,100,2.24,239,6
388,45.1511,10.7748,7.25,1009,93,100,2.24,239,1
389,45.1511,10.7748,7.32000000000005,1008,92,100,0.89,134,2
390,45.1511,10.7748,7.25,1009,93,100,2.24,239,5
391,45.1511,10.7748,7.25,1009,93,100,2.24,239,5
392,45.1511,10.7748,7.25,1009,93,100,2.24,239,7
393,45.1511,10.7748,7.25,1009,93,100,2.24,239,2
394,45.1511,10.7748,7.25,1009,93,100,2.24,239,4
395,45.1511,10.7748,7.25,1009,93,100,2.24,239,2
396,45.1511,10.7748,7.2700000000000395,1009,93,100,1.79,260,3
