,lat,lng,timezone,temp,pressure_hpa,humidity_%,clouds,wind_speed,wind_deg,timestamp
7,45.1511,10.7748,3600,6.129999999999996,1009,93,100,1.34,290,2021-12-28 06:08:43.039654
8,45.1511,10.7748,3600,6.129999999999996,1009,93,100,1.34,290,2021-12-28 06:09:43.164788
9,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:10:43.341457
10,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:11:43.464568
11,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:12:43.583338
12,45.1511,10.7748,3600,7.220000000000027,1008,92,100,1.34,39,2021-12-27 15:02:17.787729
13,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:13:43.716969
14,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:14:43.854093
15,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:15:43.975209
16,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:16:44.086835
17,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:17:44.200938
18,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:18:44.329565
19,45.1511,10.7748,3600,6.260000000000048,1009,93,100,0.89,263,2021-12-28 06:19:44.437166
20,45.1511,10.7748,3600,6.240000000000009,1009,93,100,0.89,287,2021-12-28 06:20:44.600313
21,45.1511,10.7748,3600,6.240000000000009,1009,93,100,0.89,287,2021-12-28 06:21:44.711408
22,45.1511,10.7748,3600,6.240000000000009,1009,93,100,0.89,287,2021-12-28 06:22:44.829537
23,45.1511,10.7748,3600,7.220000000000027,1008,92,100,1.34,39,2021-12-27 15:03:17.928866
24,45.1511,10.7748,3600,6.240000000000009,1009,93,100,0.89,287,2021-12-28 06:23:44.984712
25,45.1511,10.7748,3600,6.240000000000009,1009,93,100,0.89,287,2021-12-28 06:24:45.115334
26,45.1511,10.7748,3600,6.240000000000009,1009,93,100,0.89,287,2021-12-28 06:25:45.232446
27,45.1511,10.7748,3600,6.240000000000009,1009,93,100,0.89,287,2021-12-28 06:26:45.355564
